employerID,employeeID,score
evonbargen380,csustaire261,0.7690217391304348
evonbargen380,csanger776,0.8586956521739131
evonbargen380,apolicicch685,0.75
evonbargen380,tpunches148,0.8804347826086957
evonbargen380,lsorzano992,0.8260869565217391
evonbargen380,lmanon241,0.842391304347826
evonbargen380,dkilgallon543,0.8586956521739131
evonbargen380,dkopin79,0.8559782608695652
evonbargen380,cbruccoler889,0.8206521739130435
evonbargen380,cpolowy277,0.8858695652173914
evonbargen380,bsarria715,0.8260869565217391
evonbargen380,rwigington248,0.8668478260869565
evonbargen380,mpeatman696,0.842391304347826
evonbargen380,clory259,0.845108695652174
evonbargen380,rhavice437,0.8478260869565217
evonbargen380,rhuettman756,0.8831521739130435
evonbargen380,srosek193,0.8260869565217391
evonbargen380,lstreng379,0.8315217391304348
evonbargen380,nralat211,0.845108695652174
evonbargen380,bdyment619,0.7880434782608695
sharriger599,hcurson739,0.8369565217391305
sharriger599,jschiffert703,0.8233695652173914
sharriger599,aheimbuch824,0.8641304347826086
sharriger599,idueitt372,0.8559782608695652
sharriger599,fkhalifah795,0.842391304347826
sharriger599,cbenoist211,0.8722826086956522
sharriger599,rconliffe50,0.8777173913043478
sharriger599,awimer12,0.8722826086956522
sharriger599,eanez53,0.9266304347826086
sharriger599,edeahl507,0.904891304347826
sharriger599,eell98,0.8804347826086957
sharriger599,dvanskiver724,0.8804347826086957
sharriger599,aharrer560,0.8940217391304348
sharriger599,hbrendal817,0.8641304347826086
sharriger599,mseise99,0.9130434782608695
sharriger599,kstinchfie27,0.8179347826086957
sharriger599,ahelmlinge530,0.8478260869565217
sharriger599,mcarducci398,0.8940217391304348
sharriger599,dvolle75,0.842391304347826
sharriger599,aillig782,0.9103260869565217
sharriger599,ctrevizo965,0.8586956521739131
sharriger599,hplaas761,0.9483695652173914
sharriger599,lplantz602,0.8831521739130435
sharriger599,epipes240,0.9157608695652174
sharriger599,klichota463,0.8940217391304348
sharriger599,dbredeson816,0.8641304347826086
sharriger599,tmchaney633,0.8967391304347826
sharriger599,ssurwillo424,0.9375
sharriger599,jshaw904,0.8559782608695652
sharriger599,jstoute505,0.8043478260869565
sharriger599,csustaire261,0.845108695652174
sharriger599,csanger776,0.8315217391304348
sharriger599,apolicicch685,0.875
sharriger599,tpunches148,0.8913043478260869
sharriger599,lsorzano992,0.842391304347826
sharriger599,lmanon241,0.907608695652174
sharriger599,dkilgallon543,0.8152173913043478
sharriger599,dkopin79,0.8016304347826086
sharriger599,cbruccoler889,0.8858695652173914
sharriger599,cpolowy277,0.8913043478260869
sharriger599,bsarria715,0.7934782608695652
sharriger599,rwigington248,0.8885869565217391
sharriger599,mpeatman696,0.8097826086956522
sharriger599,clory259,0.8777173913043478
sharriger599,rhavice437,0.8695652173913043
sharriger599,rhuettman756,0.8994565217391305
sharriger599,srosek193,0.842391304347826
sharriger599,lstreng379,0.8532608695652174
sharriger599,nralat211,0.8233695652173914
sharriger599,bdyment619,0.8260869565217391
bmanor365,hcurson739,0.8043478260869565
bmanor365,jschiffert703,0.7907608695652174
bmanor365,aheimbuch824,0.9021739130434783
bmanor365,idueitt372,0.7907608695652174
bmanor365,fkhalifah795,0.8858695652173914
bmanor365,cbenoist211,0.8614130434782609
bmanor365,rconliffe50,0.9211956521739131
bmanor365,awimer12,0.8777173913043478
bmanor365,eanez53,0.9103260869565217
bmanor365,edeahl507,0.9103260869565217
bmanor365,eell98,0.9510869565217391
bmanor365,dvanskiver724,0.8152173913043478
bmanor365,aharrer560,0.9103260869565217
bmanor365,hbrendal817,0.9130434782608695
bmanor365,mseise99,0.8804347826086957
bmanor365,kstinchfie27,0.8831521739130435
bmanor365,ahelmlinge530,0.782608695652174
bmanor365,mcarducci398,0.9157608695652174
bmanor365,dvolle75,0.8478260869565217
bmanor365,aillig782,0.9375
bmanor365,ctrevizo965,0.8804347826086957
bmanor365,hplaas761,0.8559782608695652
bmanor365,lplantz602,0.8994565217391305
bmanor365,epipes240,0.9157608695652174
bmanor365,klichota463,0.9266304347826086
bmanor365,dbredeson816,0.8369565217391305
bmanor365,tmchaney633,0.8532608695652174
bmanor365,ssurwillo424,0.8994565217391305
bmanor365,jshaw904,0.8559782608695652
bmanor365,jstoute505,0.8152173913043478
bmanor365,csustaire261,0.8885869565217391
bmanor365,csanger776,0.8315217391304348
bmanor365,apolicicch685,0.8532608695652174
bmanor365,tpunches148,0.8695652173913043
bmanor365,lsorzano992,0.7717391304347826
bmanor365,lmanon241,0.9347826086956522
bmanor365,dkilgallon543,0.9130434782608695
bmanor365,dkopin79,0.8233695652173914
bmanor365,cbruccoler889,0.7771739130434783
bmanor365,cpolowy277,0.8695652173913043
bmanor365,bsarria715,0.8532608695652174
bmanor365,rwigington248,0.9266304347826086
bmanor365,mpeatman696,0.8315217391304348
bmanor365,clory259,0.8777173913043478
bmanor365,rhavice437,0.8804347826086957
bmanor365,rhuettman756,0.8233695652173914
bmanor365,srosek193,0.8369565217391305
bmanor365,lstreng379,0.9130434782608695
bmanor365,nralat211,0.8233695652173914
bmanor365,bdyment619,0.8532608695652174
gnorthover677,hcurson739,0.9538043478260869
gnorthover677,jschiffert703,0.8532608695652174
gnorthover677,aheimbuch824,0.9211956521739131
gnorthover677,idueitt372,0.9402173913043478
gnorthover677,fkhalifah795,0.9157608695652174
gnorthover677,cbenoist211,0.8260869565217391
gnorthover677,rconliffe50,0.8043478260869565
gnorthover677,awimer12,0.8043478260869565
gnorthover677,eanez53,0.9184782608695652
gnorthover677,edeahl507,0.8695652173913043
gnorthover677,eell98,0.7907608695652174
gnorthover677,dvanskiver724,0.8070652173913043
gnorthover677,aharrer560,0.8043478260869565
gnorthover677,hbrendal817,0.8668478260869565
gnorthover677,mseise99,0.8288043478260869
gnorthover677,kstinchfie27,0.8641304347826086
gnorthover677,ahelmlinge530,0.8831521739130435
gnorthover677,mcarducci398,0.8695652173913043
gnorthover677,dvolle75,0.9809782608695652
gnorthover677,aillig782,0.8478260869565217
gnorthover677,ctrevizo965,0.8668478260869565
gnorthover677,hplaas761,0.8478260869565217
gnorthover677,lplantz602,0.875
gnorthover677,epipes240,0.9239130434782609
gnorthover677,klichota463,0.875
gnorthover677,dbredeson816,0.8777173913043478
gnorthover677,tmchaney633,0.970108695652174
gnorthover677,ssurwillo424,0.9184782608695652
gnorthover677,jshaw904,0.9021739130434783
gnorthover677,jstoute505,0.8342391304347826
gnorthover677,csustaire261,0.875
gnorthover677,csanger776,0.8288043478260869
gnorthover677,apolicicch685,0.8777173913043478
gnorthover677,tpunches148,0.8668478260869565
gnorthover677,lsorzano992,0.904891304347826
gnorthover677,lmanon241,0.8994565217391305
gnorthover677,dkilgallon543,0.8614130434782609
gnorthover677,dkopin79,0.842391304347826
gnorthover677,cbruccoler889,0.8614130434782609
gnorthover677,cpolowy277,0.845108695652174
gnorthover677,bsarria715,0.8559782608695652
gnorthover677,rwigington248,0.8532608695652174
gnorthover677,mpeatman696,0.8668478260869565
gnorthover677,clory259,0.8967391304347826
gnorthover677,rhavice437,0.9266304347826086
gnorthover677,rhuettman756,0.8532608695652174
gnorthover677,srosek193,0.8288043478260869
gnorthover677,lstreng379,0.8396739130434783
gnorthover677,nralat211,0.9184782608695652
gnorthover677,bdyment619,0.9266304347826086
dglazier458,hcurson739,0.8831521739130435
dglazier458,jschiffert703,0.9184782608695652
dglazier458,aheimbuch824,0.9103260869565217
dglazier458,idueitt372,0.9402173913043478
dglazier458,fkhalifah795,0.8831521739130435
dglazier458,cbenoist211,0.9184782608695652
dglazier458,rconliffe50,0.9130434782608695
dglazier458,awimer12,0.8641304347826086
dglazier458,eanez53,0.9456521739130435
dglazier458,edeahl507,0.9130434782608695
dglazier458,eell98,0.8722826086956522
dglazier458,dvanskiver724,0.845108695652174
dglazier458,aharrer560,0.8695652173913043
dglazier458,hbrendal817,0.8885869565217391
dglazier458,mseise99,0.8559782608695652
dglazier458,kstinchfie27,0.8858695652173914
dglazier458,ahelmlinge530,0.8668478260869565
dglazier458,mcarducci398,0.9402173913043478
dglazier458,dvolle75,0.9103260869565217
dglazier458,aillig782,0.8913043478260869
dglazier458,ctrevizo965,0.8994565217391305
dglazier458,hplaas761,0.842391304347826
dglazier458,lplantz602,0.9456521739130435
dglazier458,epipes240,0.875
dglazier458,klichota463,0.9347826086956522
dglazier458,dbredeson816,0.9375
dglazier458,tmchaney633,0.8831521739130435
dglazier458,ssurwillo424,0.8804347826086957
dglazier458,jshaw904,0.9184782608695652
dglazier458,jstoute505,0.8831521739130435
dglazier458,csustaire261,0.8369565217391305
dglazier458,csanger776,0.9592391304347826
dglazier458,apolicicch685,0.9211956521739131
dglazier458,tpunches148,0.8559782608695652
dglazier458,lsorzano992,0.9103260869565217
dglazier458,lmanon241,0.9157608695652174
dglazier458,dkilgallon543,0.9483695652173914
dglazier458,dkopin79,0.907608695652174
dglazier458,cbruccoler889,0.8179347826086957
dglazier458,cpolowy277,0.8831521739130435
dglazier458,bsarria715,0.9375
dglazier458,rwigington248,0.9402173913043478
dglazier458,mpeatman696,0.9157608695652174
dglazier458,clory259,0.907608695652174
dglazier458,rhavice437,0.9157608695652174
dglazier458,rhuettman756,0.8913043478260869
dglazier458,srosek193,0.845108695652174
dglazier458,lstreng379,0.8722826086956522
dglazier458,nralat211,0.9130434782608695
dglazier458,bdyment619,0.9538043478260869
tlettman655,hcurson739,0.8586956521739131
tlettman655,jschiffert703,0.8614130434782609
tlettman655,aheimbuch824,0.9293478260869565
tlettman655,idueitt372,0.9211956521739131
tlettman655,fkhalifah795,0.8858695652173914
tlettman655,cbenoist211,0.8885869565217391
tlettman655,rconliffe50,0.9375
tlettman655,awimer12,0.8722826086956522
tlettman655,eanez53,0.9266304347826086
tlettman655,edeahl507,0.904891304347826
tlettman655,eell98,0.8478260869565217
tlettman655,dvanskiver724,0.8097826086956522
tlettman655,aharrer560,0.8559782608695652
tlettman655,hbrendal817,0.8641304347826086
tlettman655,mseise99,0.9021739130434783
tlettman655,kstinchfie27,0.8070652173913043
tlettman655,ahelmlinge530,0.875
tlettman655,mcarducci398,0.9375
tlettman655,dvolle75,0.8804347826086957
tlettman655,aillig782,0.9429347826086957
tlettman655,ctrevizo965,0.907608695652174
tlettman655,hplaas761,0.904891304347826
tlettman655,lplantz602,0.8994565217391305
tlettman655,epipes240,0.8396739130434783
tlettman655,klichota463,0.8994565217391305
tlettman655,dbredeson816,0.9619565217391305
tlettman655,tmchaney633,0.8695652173913043
tlettman655,ssurwillo424,0.8722826086956522
tlettman655,jshaw904,0.8722826086956522
tlettman655,jstoute505,0.8369565217391305
tlettman655,csustaire261,0.8070652173913043
tlettman655,csanger776,0.9619565217391305
tlettman655,apolicicch685,0.9184782608695652
tlettman655,tpunches148,0.8641304347826086
tlettman655,lsorzano992,0.9347826086956522
tlettman655,lmanon241,0.8858695652173914
tlettman655,dkilgallon543,0.8641304347826086
tlettman655,dkopin79,0.845108695652174
tlettman655,cbruccoler889,0.8206521739130435
tlettman655,cpolowy277,0.8695652173913043
tlettman655,bsarria715,0.8478260869565217
tlettman655,rwigington248,0.9157608695652174
tlettman655,mpeatman696,0.8206521739130435
tlettman655,clory259,0.8342391304347826
tlettman655,rhavice437,0.8478260869565217
tlettman655,rhuettman756,0.8994565217391305
tlettman655,srosek193,0.8858695652173914
tlettman655,lstreng379,0.875
tlettman655,nralat211,0.8722826086956522
tlettman655,bdyment619,0.8913043478260869
wlumantas501,hcurson739,0.7744565217391305
wlumantas501,jschiffert703,0.875
wlumantas501,aheimbuch824,0.9103260869565217
wlumantas501,idueitt372,0.8586956521739131
wlumantas501,fkhalifah795,0.8288043478260869
wlumantas501,cbenoist211,0.9021739130434783
wlumantas501,rconliffe50,0.9456521739130435
wlumantas501,awimer12,0.8532608695652174
wlumantas501,eanez53,0.9456521739130435
wlumantas501,edeahl507,0.9130434782608695
wlumantas501,eell98,0.9375
wlumantas501,dvanskiver724,0.7853260869565217
wlumantas501,aharrer560,0.9021739130434783
wlumantas501,hbrendal817,0.8994565217391305
wlumantas501,mseise99,0.9483695652173914
wlumantas501,kstinchfie27,0.8369565217391305
wlumantas501,ahelmlinge530,0.8722826086956522
wlumantas501,mcarducci398,0.8858695652173914
wlumantas501,dvolle75,0.8233695652173914
wlumantas501,aillig782,0.9239130434782609
wlumantas501,ctrevizo965,0.8940217391304348
wlumantas501,hplaas761,0.8804347826086957
wlumantas501,lplantz602,0.8913043478260869
wlumantas501,epipes240,0.8641304347826086
wlumantas501,klichota463,0.8913043478260869
wlumantas501,dbredeson816,0.9157608695652174
wlumantas501,tmchaney633,0.8233695652173914
wlumantas501,ssurwillo424,0.8586956521739131
wlumantas501,jshaw904,0.8532608695652174
wlumantas501,jstoute505,0.8342391304347826
wlumantas501,csustaire261,0.7554347826086957
wlumantas501,csanger776,0.9103260869565217
wlumantas501,apolicicch685,0.8016304347826086
wlumantas501,tpunches148,0.8994565217391305
wlumantas501,lsorzano992,0.8288043478260869
wlumantas501,lmanon241,0.8668478260869565
wlumantas501,dkilgallon543,0.8831521739130435
wlumantas501,dkopin79,0.8532608695652174
wlumantas501,cbruccoler889,0.8070652173913043
wlumantas501,cpolowy277,0.8885869565217391
wlumantas501,bsarria715,0.8396739130434783
wlumantas501,rwigington248,0.9130434782608695
wlumantas501,mpeatman696,0.8288043478260869
wlumantas501,clory259,0.8260869565217391
wlumantas501,rhavice437,0.8396739130434783
wlumantas501,rhuettman756,0.8967391304347826
wlumantas501,srosek193,0.8125
wlumantas501,lstreng379,0.8396739130434783
wlumantas501,nralat211,0.8260869565217391
wlumantas501,bdyment619,0.8070652173913043
pbadon245,hcurson739,0.8804347826086957
pbadon245,jschiffert703,0.8668478260869565
pbadon245,aheimbuch824,0.907608695652174
pbadon245,idueitt372,0.8885869565217391
pbadon245,fkhalifah795,0.8478260869565217
pbadon245,cbenoist211,0.8668478260869565
pbadon245,rconliffe50,0.8831521739130435
pbadon245,awimer12,0.8614130434782609
pbadon245,eanez53,0.9157608695652174
pbadon245,edeahl507,0.8994565217391305
pbadon245,eell98,0.8586956521739131
pbadon245,dvanskiver724,0.8804347826086957
pbadon245,aharrer560,0.8342391304347826
pbadon245,hbrendal817,0.8152173913043478
pbadon245,mseise99,0.8967391304347826
pbadon245,kstinchfie27,0.8940217391304348
pbadon245,ahelmlinge530,0.967391304347826
pbadon245,mcarducci398,0.845108695652174
pbadon245,dvolle75,0.8804347826086957
pbadon245,aillig782,0.8396739130434783
pbadon245,ctrevizo965,0.8097826086956522
pbadon245,hplaas761,0.845108695652174
pbadon245,lplantz602,0.8994565217391305
pbadon245,epipes240,0.8722826086956522
pbadon245,klichota463,0.9266304347826086
pbadon245,dbredeson816,0.8804347826086957
pbadon245,tmchaney633,0.8695652173913043
pbadon245,ssurwillo424,0.8994565217391305
pbadon245,jshaw904,0.9157608695652174
pbadon245,jstoute505,0.907608695652174
pbadon245,csustaire261,0.8016304347826086
pbadon245,csanger776,0.8695652173913043
pbadon245,apolicicch685,0.8260869565217391
pbadon245,tpunches148,0.9184782608695652
pbadon245,lsorzano992,0.907608695652174
pbadon245,lmanon241,0.8260869565217391
pbadon245,dkilgallon543,0.8967391304347826
pbadon245,dkopin79,0.8233695652173914
pbadon245,cbruccoler889,0.8315217391304348
pbadon245,cpolowy277,0.9347826086956522
pbadon245,bsarria715,0.842391304347826
pbadon245,rwigington248,0.8614130434782609
pbadon245,mpeatman696,0.9021739130434783
pbadon245,clory259,0.9157608695652174
pbadon245,rhavice437,0.8804347826086957
pbadon245,rhuettman756,0.9266304347826086
pbadon245,srosek193,0.8478260869565217
pbadon245,lstreng379,0.8967391304347826
pbadon245,nralat211,0.8016304347826086
pbadon245,bdyment619,0.8641304347826086
vdecourt983,hcurson739,0.7663043478260869
vdecourt983,jschiffert703,0.8179347826086957
vdecourt983,aheimbuch824,0.9021739130434783
vdecourt983,idueitt372,0.8288043478260869
vdecourt983,fkhalifah795,0.8641304347826086
vdecourt983,cbenoist211,0.8668478260869565
vdecourt983,rconliffe50,0.9483695652173914
vdecourt983,awimer12,0.8831521739130435
vdecourt983,eanez53,0.9375
vdecourt983,edeahl507,0.9375
vdecourt983,eell98,0.9456521739130435
vdecourt983,dvanskiver724,0.7880434782608695
vdecourt983,aharrer560,0.8831521739130435
vdecourt983,hbrendal817,0.907608695652174
vdecourt983,mseise99,0.8858695652173914
vdecourt983,kstinchfie27,0.8940217391304348
vdecourt983,ahelmlinge530,0.8315217391304348
vdecourt983,mcarducci398,0.9211956521739131
vdecourt983,dvolle75,0.8369565217391305
vdecourt983,aillig782,0.9103260869565217
vdecourt983,ctrevizo965,0.8586956521739131
vdecourt983,hplaas761,0.8342391304347826
vdecourt983,lplantz602,0.9157608695652174
vdecourt983,epipes240,0.8559782608695652
vdecourt983,klichota463,0.9538043478260869
vdecourt983,dbredeson816,0.8967391304347826
vdecourt983,tmchaney633,0.8206521739130435
vdecourt983,ssurwillo424,0.845108695652174
vdecourt983,jshaw904,0.904891304347826
vdecourt983,jstoute505,0.8478260869565217
vdecourt983,csustaire261,0.8233695652173914
vdecourt983,csanger776,0.8913043478260869
vdecourt983,apolicicch685,0.8206521739130435
vdecourt983,tpunches148,0.842391304347826
vdecourt983,lsorzano992,0.8097826086956522
vdecourt983,lmanon241,0.8913043478260869
vdecourt983,dkilgallon543,0.9184782608695652
vdecourt983,dkopin79,0.8396739130434783
vdecourt983,cbruccoler889,0.717391304347826
vdecourt983,cpolowy277,0.8804347826086957
vdecourt983,bsarria715,0.8532608695652174
vdecourt983,rwigington248,0.9211956521739131
vdecourt983,mpeatman696,0.8586956521739131
vdecourt983,clory259,0.8777173913043478
vdecourt983,rhavice437,0.842391304347826
vdecourt983,rhuettman756,0.8396739130434783
vdecourt983,srosek193,0.8206521739130435
vdecourt983,lstreng379,0.8967391304347826
